source_rel,upload_file_id,upload_page_titles,plan_page_title,parent_category,subject,material_category,filename,size_mb,summary
电机学/电机学下串讲_倪谢霆.pptx,"{""id"": ""6a07272fabfe09661dcd8c7b"", ""reused_existing"": false}",,电机学复习资料,课程,电机学,复习资料,电机学下串讲_倪谢霆.pptx,8.96,电机学下课程串讲PPT，由倪谢霆提供。
电机学/电机学下串讲_唐卓扬.pptx,"{""id"": ""6a072730abfe09661dcd8c7c"", ""reused_existing"": false}",,电机学复习资料,课程,电机学,复习资料,电机学下串讲_唐卓扬.pptx,11.64,电机学下课程串讲PPT，由唐卓扬提供。
电机学/电机学下串讲_李俊昊.pptx,"{""id"": ""6a072732abfe09661dcd8c7d"", ""reused_existing"": false}",,电机学复习资料,课程,电机学,复习资料,电机学下串讲_李俊昊.pptx,18.28,电机学下课程串讲PPT，由李俊昊提供。
电机学/电机学下串讲_杨文博.pdf,"{""id"": ""6a072733abfe09661dcd8c7e"", ""reused_existing"": false}",,电机学复习资料,课程,电机学,复习资料,电机学下串讲_杨文博.pdf,4.04,电机学下串讲复习资料，涵盖异步电机结构、工作原理、转差率、等效电路、功率转矩、起动调速等考点。
电机学/电机学学习辅导.pdf,"{""id"": ""6a072738abfe09661dcd8c82"", ""reused_existing"": false}",,电机学课程资料,课程,电机学,课程资料,电机学学习辅导.pdf,32.69,电机学学习辅导资料
电气工程实践基础第五讲（2025版） (2).pptx,"{""id"": ""6a0729ebabfe09661dcd8e25"", ""reused_existing"": false}",,电气工程实践基础第五讲（2025版） (2),课程,电气工程实践基础第五讲（2025版） (2),课件,电气工程实践基础第五讲（2025版） (2).pptx,6.23,电气工程实践基础第五讲（2025版）的PPT课件
电测下/第一阶段实验报告.docx,"{""id"": ""6a07273babfe09661dcd8c85"", ""reused_existing"": false}",,电测下实验资料,课程,电测下,实验资料,第一阶段实验报告.docx,2.18,电子线路实验报告，涵盖示波器、信号发生器、直流稳压电源、数字万用表的使用方法，以及半波整流电路和RC移相电路的波形观察与测量。实验包括面包板通断检测、示波器自检、信号源使用等任务，记录了输入输出波形、频率、峰峰值等参数，并分析了二极管压降和相位差。实验时间为2022年4月15日，作者为电气2001班李达志。
电测下/第一阶段实验报告.pdf,"{""id"": ""6a07273babfe09661dcd8c86"", ""reused_existing"": false}",,电测下实验资料,课程,电测下,实验资料,第一阶段实验报告.pdf,1.1,该实验报告来自电气2001班学生，完成于2022年4月。实验目的包括掌握示波器、信号源、直流稳压电源和万用表的使用方法。内容涵盖半波整流电路和RC移相电路的波形观察与测量，以及仪器训练任务（面包板通断检测、示波器自检、信号源输出正弦波和锯齿波）。
电测下/第七次实验报告-李达志.docx,"{""id"": ""6a07273cabfe09661dcd8c87"", ""reused_existing"": false}",,电测下实验资料,课程,电测下,实验资料,第七次实验报告-李达志.docx,1.07,该实验报告来自电气2001班学生李达志，完成于2022年6月10日。实验目的是熟悉MSI时序逻辑电路功能，掌握级联与扩展技术，并设计简易数字钟。报告详细介绍了数字钟的计时、校时功能，使用CD40161等芯片实现24进制小时和60进制分钟计数，并总结了调试经验。
电测下/第七次实验报告-李达志.pdf,"{""id"": ""6a07273dabfe09661dcd8c88"", ""reused_existing"": false}",,电测下实验资料,课程,电测下,实验资料,第七次实验报告-李达志.pdf,0.58,该实验报告来自电气2001班李达志，完成于2022年6月10日，内容涉及简易数字钟的设计与实现，包括计时、校时功能，使用CD40161等MSI时序逻辑电路，涵盖实验目的、原理、步骤及问题总结。
电测下/第三阶段实验报告-李达志.docx,"{""id"": ""6a0729ecabfe09661dcd8e27"", ""reused_existing"": false}",,电测下实验资料,课程,电测下,实验资料,第三阶段实验报告-李达志.docx,0.67,该实验报告详细记录了BJT单级共射放大电路的实验过程，包括静态工作点调试、电压放大倍数测量、幅频特性与通频带测量、输入输出电阻测量以及失真观察。实验采用分压式电流负反馈偏置电路，通过调节电位器设置合适工作点，并利用逐点法测量频率特性。报告还总结了实验中遇到的仪器故障及解决经验。
电测下/第三阶段实验报告-李达志.pdf,"{""id"": ""6a0729edabfe09661dcd8e28"", ""reused_existing"": false}",,电测下实验资料,课程,电测下,实验资料,第三阶段实验报告-李达志.pdf,0.63,该实验报告来自电气2001班学生李达志，完成于2022年4月29日。实验旨在掌握BJT单级共射放大电路静态工作点的测量与调整方法，了解电路参数对工作点的影响，并测量电压放大倍数、输入输出电阻及通频带。报告详细记录了实验步骤、静态调试与动态调试过程，以及测量数据，包括静态工作点、放大倍数和频率特性。
电测下/第二阶段实验报告.docx,"{""id"": ""6a0729eeabfe09661dcd8e29"", ""reused_existing"": false}",,电测下实验资料,课程,电测下,实验资料,第二阶段实验报告.docx,1.6,电子线路实验报告，涉及集成运算放大器的应用，包括反相比例加法、减法及积分电路的设计与测试。实验使用LM324运放，输入正弦波和方波信号，通过示波器观察波形并分析误差。报告包含实验目的、原理、步骤、结果及问题总结，适用于电气工程专业学生。
电测下/第二阶段实验报告李达志.pdf,"{""id"": ""6a0729eeabfe09661dcd8e2a"", ""reused_existing"": false}",,电测下实验资料,课程,电测下,实验资料,第二阶段实验报告李达志.pdf,1.38,该实验报告来自电气2001班学生李达志，完成于2022年4月22日。实验目的包括掌握集成运放的使用方法、设计运算电路及示波器耦合方式。内容涵盖反相比例加法、减法及积分电路，输入信号为1kHz正弦波和500Hz正方波，通过调节电位器记录数据并分析误差。
电测下/第五阶段实验报告-李达志.docx,"{""id"": ""6a0729efabfe09661dcd8e2b"", ""reused_existing"": false}",,电测下实验资料,课程,电测下,实验资料,第五阶段实验报告-李达志.docx,1.59,该实验报告来自电气2001班学生李达志，完成于2022年5月20日。实验内容包括CMOS逻辑电路芯片的使用、TTL与非门输出高低电平测量、门传输延迟时间测量以及一位二进制数大小比较器的设计与实现。报告详细记录了实验目的、要求、参考电路和原理，涉及数字电路电气特性参数测试和组合逻辑设计。
电测下/第五阶段实验报告-李达志.pdf,"{""id"": ""6a0729f0abfe09661dcd8e2c"", ""reused_existing"": false}",,电测下实验资料,课程,电测下,实验资料,第五阶段实验报告-李达志.pdf,1.13,该实验报告来自电气2001班李达志，完成于2022年5月20日。实验目的包括学会使用CMOS逻辑电路芯片并掌握其参数含义。实验要求涉及数字电路电气特性参数测量，包括大小比较器设计与插板实现、测量TTL与非门输出高低电平、测量门传输延迟时间以及选做测量与非门传输特性。参考电路部分提供了测VOH、VOL、传输延迟时间tpd及大小比较电路的设计方法。
电测下/第六次实验报告李达志.docx,"{""id"": ""6a0729f1abfe09661dcd8e2d"", ""reused_existing"": false}",,电测下实验资料,课程,电测下,实验资料,第六次实验报告李达志.docx,0.72,该实验报告来自电气2001班学生李达志，完成于2022年4月22日。实验目的是设计和验证时序逻辑电路，掌握触发器芯片的使用，并通过示波器观察结果。实验内容包括设计插板流水灯电路，使用74HC74和与非门实现同步可逆计数器，控制流水灯顺时针或逆时针点亮。报告详细记录了逻辑计算、电路设计、仿真结果及波形测量，并总结了实验体会。
电测下/第六次实验报告李达志.pdf,"{""id"": ""6a0729f1abfe09661dcd8e2e"", ""reused_existing"": false}",,电测下实验资料,课程,电测下,实验资料,第六次实验报告李达志.pdf,0.69,电子线路实验报告，设计时序逻辑电路和流水灯电路，使用触发器芯片和示波器，包含实验目的、原理、电路设计及数据结果。
电测下/第四阶段实验报告-李达志.docx,"{""id"": ""6a0729f2abfe09661dcd8e2f"", ""reused_existing"": false}",,电测下实验资料,课程,电测下,实验资料,第四阶段实验报告-李达志.docx,1.64,电子线路实验报告，涵盖正弦波产生电路（桥式RC振荡原理、负反馈影响、幅频相频测量）和精密全波整流电路（半波/全波整流原理、电压传输特性测量）。实验步骤包括调节Rp使振荡稳定、测量输出信号及波形，并记录传输特性曲线。作者在实验中遇到电路问题，通过更换面包板位置解决，总结了变通与全面排查的经验。
电测下/第四阶段实验报告-李达志.pdf,"{""id"": ""6a0729f3abfe09661dcd8e30"", ""reused_existing"": false}",,电测下实验资料,课程,电测下,实验资料,第四阶段实验报告-李达志.pdf,0.81,电子线路实验报告，涵盖正弦波产生电路（桥式RC振荡原理、负反馈影响、幅频相频测量）和精密全波整流电路（半波/全波整流原理、运算放大器应用、电压传输特性测量）。实验时间2022年4月29日，包含实验目的、要求、原理及步骤。
电磁场/02 电磁场与电磁波公式整理(v1.4).pdf,"{""id"": ""6a072745abfe09661dcd8c89"", ""reused_existing"": false}",,电磁场复习资料,课程,电磁场,复习资料,02 电磁场与电磁波公式整理(v1.4).pdf,0.52,电磁场与电磁波公式整理，涵盖场论矢量恒等式、球坐标与圆柱坐标下的梯度散度旋度及拉普拉斯算子、本构参数、静电场基本公理、电场强度与电位、边界条件、电容计算及能量密度等核心知识点，附典型例题。
电磁场/1静电场基本方程.pptx,"{""id"": ""6a0727d1abfe09661dcd8d3f"", ""reused_existing"": false}",,电磁场课件,课程,电磁场,课件,1静电场基本方程.pptx,1.03,静电场基本方程的PPT课件，涵盖电磁场学科中的静电场核心方程。
电磁场/2025-电磁场实验课PPT.pdf,"{""id"": ""6a0729f4abfe09661dcd8e32"", ""reused_existing"": false}",,电磁场实验资料,课程,电磁场,实验资料,2025-电磁场实验课PPT.pdf,1.29,2025年电磁场实验课PPT，包含课前预习要求、实验目的与原理，涉及部分电容测量、电流场测量、螺管线圈磁场研究等实验内容，强调预习报告准备与数据记录规范。
电磁场/2静电场边值问题.pptx,"{""id"": ""6a0727dbabfe09661dcd8d40"", ""reused_existing"": false}",,电磁场课件,课程,电磁场,课件,2静电场边值问题.pptx,1.47,静电场边值问题的PPT课件
电磁场/3静电场镜像法.pptx,"{""id"": ""6a0727e3abfe09661dcd8d41"", ""reused_existing"": false}",,电磁场课件,课程,电磁场,课件,3静电场镜像法.pptx,1.12,静电场镜像法的PPT课件
电磁场/5.1 恒定磁场的基本方程.pptx,"{""id"": ""6a0727f1abfe09661dcd8d42"", ""reused_existing"": false}",,电磁场课件,课程,电磁场,课件,5.1 恒定磁场的基本方程.pptx,1.82,恒定磁场的基本方程介绍
电磁场/5.2 磁矢势.pptx,"{""id"": ""6a0727faabfe09661dcd8d43"", ""reused_existing"": false}",,电磁场课件,课程,电磁场,课件,5.2 磁矢势.pptx,0.8,介绍磁矢势的概念及其在电磁场中的应用。
电磁场/5.3 磁标势.pptx,"{""id"": ""6a072803abfe09661dcd8d44"", ""reused_existing"": false}",,电磁场课件,课程,电磁场,课件,5.3 磁标势.pptx,1.3,介绍磁标势的概念及其在电磁场中的应用
电磁场/5.4 电感磁场能量与力.pptx,"{""id"": ""6a07280dabfe09661dcd8d45"", ""reused_existing"": false}",,电磁场课件,课程,电磁场,课件,5.4 电感磁场能量与力.pptx,0.74,电感、磁场能量与力的基本概念和关系
电磁场/5电容与部分电容.pptx,"{""id"": ""6a072819abfe09661dcd8d46"", ""reused_existing"": false}",,电磁场课件,课程,电磁场,课件,5电容与部分电容.pptx,1.01,介绍电容与部分电容的基本概念。
电磁场/6 边值问题01.pptx,"{""id"": ""6a07281fabfe09661dcd8d47"", ""reused_existing"": false}",,电磁场课件,课程,电磁场,课件,6 边值问题01.pptx,0.64,电磁场边值问题的基本概念与分类介绍
电磁场/7.1 时变场 基本方程.pptx,"{""id"": ""6a072826abfe09661dcd8d48"", ""reused_existing"": false}",,电磁场课件,课程,电磁场,课件,7.1 时变场 基本方程.pptx,0.79,介绍时变电磁场的基本方程，包括麦克斯韦方程组等内容。
电磁场/7.2 动态位.pptx,"{""id"": ""6a07282babfe09661dcd8d49"", ""reused_existing"": false}",,电磁场课件,课程,电磁场,课件,7.2 动态位.pptx,0.38,介绍动态位的概念及其在时变电磁场中的应用。
电磁场/7.3 时谐场 (1).pptx,"{""id"": ""6a072830abfe09661dcd8d4a"", ""reused_existing"": false}",,电磁场课件,课程,电磁场,课件,7.3 时谐场 (1).pptx,0.36,介绍时谐场的基本概念与特性
电磁场/7.3 时谐场.pptx,"{""id"": ""6a072830abfe09661dcd8d4a"", ""reused_existing"": true}",,电磁场课件,课程,电磁场,课件,7.3 时谐场.pptx,0.36,介绍时谐场的基本概念与分析方法。
电磁场/7.3 电磁能量的传输、坡印亭定理0.pptx,"{""id"": ""6a072838abfe09661dcd8d4b"", ""reused_existing"": false}",,电磁场课件,课程,电磁场,课件,7.3 电磁能量的传输、坡印亭定理0.pptx,3.01,介绍电磁能量的传输过程及坡印亭定理的基本内容。
电磁场/8 准静态场.pptx,"{""id"": ""6a072846abfe09661dcd8d4c"", ""reused_existing"": false}",,电磁场课件,课程,电磁场,课件,8 准静态场.pptx,7.44,介绍准静态场的基本概念与分析方法。
